 	Area	XM	YM	Circ.	AR	Round	Solidity
2086	1	67.500	603.500	1.000	1.000	1.000	1.000
2087	4	993.000	604.000	1.000	1.000	1.000	1.000
2088	4	168.000	605.000	1.000	1.000	1.000	1.000
2089	1	886.500	605.500	1.000	1.000	1.000	1.000
2090	6	974.000	606.500	1.000	1.500	0.667	1.000
2091	4	350.000	607.000	1.000	1.000	1.000	1.000
2092	1	397.500	606.500	1.000	1.000	1.000	1.000
2093	6	549.500	607.000	1.000	1.500	0.667	1.000
2094	4	929.000	607.000	1.000	1.000	1.000	1.000
2095	19	320.868	611.079	0.944	1.667	0.600	0.884
2096	4	342.000	610.000	1.000	1.000	1.000	1.000
2097	4	584.000	610.000	1.000	1.000	1.000	1.000
2098	4	41.000	611.000	1.000	1.000	1.000	1.000
2099	6	307.000	612.500	1.000	1.500	0.667	1.000
2100	2	29.500	613.000	1.000	2.000	0.500	1.000
2101	14	225.643	614.500	0.880	2.495	0.401	0.800
2102	1	947.500	612.500	1.000	1.000	1.000	1.000
2103	10	87.300	615.000	1.000	1.327	0.753	0.909
2104	10	134.000	614.300	1.000	1.327	0.753	0.909
2105	8	189.625	614.375	1.000	1.229	0.814	0.941
2106	1	217.500	613.500	1.000	1.000	1.000	1.000
2107	4	147.000	615.000	1.000	1.000	1.000	1.000
2108	6	208.500	615.000	1.000	1.500	0.667	1.000
2109	4	264.000	615.000	1.000	1.000	1.000	1.000
2110	2	360.500	615.000	1.000	2.000	0.500	1.000
2111	1	283.500	615.500	1.000	1.000	1.000	1.000
2112	8	958.625	617.625	1.000	1.229	0.814	0.941
2113	1	242.500	617.500	1.000	1.000	1.000	1.000
2114	1	493.500	618.500	1.000	1.000	1.000	1.000
2115	4	699.000	619.000	1.000	1.000	1.000	1.000
2116	1	298.500	619.500	1.000	1.000	1.000	1.000
2117	8	327.500	619.750	0.588	3.759	0.266	0.800
2118	4	368.000	620.000	1.000	1.000	1.000	1.000
2119	4	480.000	620.000	1.000	1.000	1.000	1.000
2120	6	929.500	620.000	1.000	1.500	0.667	1.000
2121	2	309.000	620.500	1.000	2.000	0.500	1.000
2122	11	313.864	621.409	1.000	1.372	0.729	0.957
2123	1	123.500	621.500	1.000	1.000	1.000	1.000
2124	4	12.000	623.000	1.000	1.000	1.000	1.000
2125	23	214.761	624.935	0.964	1.223	0.818	0.885
2126	1	592.500	622.500	1.000	1.000	1.000	1.000
2127	4	95.000	624.000	1.000	1.000	1.000	1.000
2128	1	181.500	624.500	1.000	1.000	1.000	1.000
2129	8	287.000	626.000	1.000	2.000	0.500	1.000
2130	2	676.500	625.000	1.000	2.000	0.500	1.000
2131	11	68.591	626.864	1.000	1.372	0.729	0.957
2132	1	224.500	625.500	1.000	1.000	1.000	1.000
2133	6	251.500	626.000	1.000	1.500	0.667	1.000
2134	4	258.000	626.000	1.000	1.000	1.000	1.000
2135	3	299.833	626.167	1.000	1.464	0.683	0.857
2136	8	435.000	628.000	1.000	2.000	0.500	1.000
2137	17	189.088	629.382	1.000	1.263	0.792	0.919
2138	15	325.367	628.767	0.746	3.019	0.331	0.833
2139	4	343.000	628.000	1.000	1.000	1.000	1.000
2140	1	19.500	628.500	1.000	1.000	1.000	1.000
2141	1	166.500	628.500	1.000	1.000	1.000	1.000
2142	3	332.500	628.500	0.967	3.000	0.333	1.000
2143	4	577.000	629.000	1.000	1.000	1.000	1.000
2144	4	488.000	630.000	1.000	1.000	1.000	1.000
2145	1	653.500	629.500	1.000	1.000	1.000	1.000
2146	1	736.500	629.500	1.000	1.000	1.000	1.000
2147	8	122.000	632.000	1.000	2.000	0.500	1.000
2148	6	171.000	631.500	1.000	1.500	0.667	1.000
2149	8	313.625	631.375	1.000	1.229	0.814	0.941
2150	3	942.500	631.500	0.809	3.000	0.333	1.000
2151	7	279.929	633.214	0.943	1.936	0.517	0.933
2152	8	137.625	633.375	1.000	1.229	0.814	0.941
2153	8	445.375	633.375	1.000	1.229	0.814	0.941
2154	14	293.643	634.429	1.000	1.662	0.602	0.966
2155	1	465.500	633.500	1.000	1.000	1.000	1.000
2156	1	60.500	634.500	1.000	1.000	1.000	1.000
2157	4	261.000	635.000	1.000	1.000	1.000	1.000
2158	14	94.643	636.429	1.000	1.662	0.602	0.966
2159	14	161.357	636.929	0.911	1.883	0.531	0.848
2160	4	336.000	637.000	1.000	1.000	1.000	1.000
2161	11	12.045	639.227	0.715	2.089	0.479	0.759
2162	4	209.000	638.000	1.000	1.000	1.000	1.000
2163	4	232.000	638.000	1.000	1.000	1.000	1.000
2164	9	325.500	638.500	1.000	1.000	1.000	1.000
2165	13	128.346	641.731	0.601	3.117	0.321	0.765
2166	1	144.500	638.500	1.000	1.000	1.000	1.000
2167	4	858.000	639.000	1.000	1.000	1.000	1.000
2168	4	35.000	640.000	1.000	1.000	1.000	1.000
2169	6	490.000	640.500	1.000	1.500	0.667	1.000
2170	1	152.500	640.500	1.000	1.000	1.000	1.000
2171	6	194.000	641.500	1.000	1.500	0.667	1.000
2172	1	411.500	641.500	1.000	1.000	1.000	1.000
2173	4	438.000	642.000	1.000	1.000	1.000	1.000
2174	1	810.500	641.500	1.000	1.000	1.000	1.000
2175	6	308.000	643.500	1.000	1.500	0.667	1.000
2176	6	143.000	645.500	1.000	1.500	0.667	1.000
2177	16	170.438	646.188	1.000	1.392	0.718	0.889
2178	1	278.500	644.500	1.000	1.000	1.000	1.000
2179	6	68.500	647.000	1.000	1.500	0.667	1.000
2180	6	83.000	647.500	1.000	1.500	0.667	1.000
2181	11	92.409	647.864	1.000	1.372	0.729	0.957
2182	4	317.000	647.000	1.000	1.000	1.000	1.000
2183	9	37.500	649.500	1.000	1.000	1.000	1.000
2184	4	51.000	649.000	1.000	1.000	1.000	1.000
2185	8	228.625	649.375	1.000	1.229	0.814	0.941
2186	1	818.500	649.500	1.000	1.000	1.000	1.000
2187	10	28.000	651.300	1.000	1.327	0.753	0.909
2188	4	110.000	651.000	1.000	1.000	1.000	1.000
2189	5	133.900	651.300	1.000	1.553	0.644	0.909
2190	1	16.500	651.500	1.000	1.000	1.000	1.000
2191	1	100.500	651.500	1.000	1.000	1.000	1.000
2192	7	123.500	652.500	1.000	1.596	0.626	0.875
2193	4	149.000	652.000	1.000	1.000	1.000	1.000
2194	1	412.500	651.500	1.000	1.000	1.000	1.000
2195	1	260.500	652.500	1.000	1.000	1.000	1.000
2196	8	306.000	653.000	1.000	2.000	0.500	1.000
2197	2	325.500	653.000	1.000	2.000	0.500	1.000
2198	4	928.000	653.000	1.000	1.000	1.000	1.000
2199	6	216.000	654.500	1.000	1.500	0.667	1.000
2200	6	313.500	654.000	1.000	1.500	0.667	1.000
2201	8	335.375	654.625	1.000	1.229	0.814	0.941
2202	2	643.000	653.500	1.000	2.000	0.500	1.000
2203	4	458.000	655.000	1.000	1.000	1.000	1.000
2204	8	982.375	655.625	1.000	1.229	0.814	0.941
2205	4	89.000	656.000	1.000	1.000	1.000	1.000
2206	8	167.000	656.000	1.000	2.000	0.500	1.000
2207	2	352.000	655.500	1.000	2.000	0.500	1.000
2208	8	1000.000	656.000	1.000	2.000	0.500	1.000
2209	3	100.500	657.500	0.809	3.000	0.333	1.000
2210	15	147.433	658.900	0.898	2.148	0.466	0.909
2211	6	203.000	657.500	1.000	1.500	0.667	1.000
2212	12	933.000	659.000	1.000	1.000	1.000	0.857
2213	1	36.500	658.500	1.000	1.000	1.000	1.000
2214	6	193.000	659.500	1.000	1.500	0.667	1.000
2215	4	896.000	660.000	1.000	1.000	1.000	1.000
2216	14	53.429	662.357	1.000	1.662	0.602	0.966
2217	7	360.500	661.500	1.000	1.596	0.626	0.875
2218	6	617.500	661.000	1.000	1.500	0.667	1.000
2219	1	814.500	660.500	1.000	1.000	1.000	1.000
2220	9	73.500	662.500	1.000	1.000	1.000	1.000
2221	6	212.500	662.000	1.000	1.500	0.667	1.000
2222	8	320.625	662.625	1.000	1.229	0.814	0.941
2223	16	967.750	662.500	0.573	3.399	0.294	0.762
2224	1	248.500	662.500	1.000	1.000	1.000	1.000
2225	4	465.000	663.000	1.000	1.000	1.000	1.000
2226	1	308.500	664.500	1.000	1.000	1.000	1.000
2227	1	957.500	664.500	1.000	1.000	1.000	1.000
2228	8	156.375	666.625	1.000	1.229	0.814	0.941
2229	10	280.000	666.300	1.000	1.327	0.753	0.909
2230	14	32.357	667.429	1.000	1.662	0.602	0.966
2231	6	113.000	667.500	1.000	1.500	0.667	1.000
2232	8	165.000	667.000	1.000	2.000	0.500	1.000
2233	4	221.000	668.000	1.000	1.000	1.000	1.000
2234	1	300.500	669.500	1.000	1.000	1.000	1.000
2235	6	619.500	670.000	1.000	1.500	0.667	1.000
2236	15	948.433	672.367	0.976	1.221	0.819	0.882
2237	8	977.375	671.375	1.000	1.229	0.814	0.941
2238	10	94.700	673.200	1.000	1.559	0.641	0.909
2239	1	527.500	671.500	1.000	1.000	1.000	1.000
2240	1	906.500	672.500	1.000	1.000	1.000	1.000
2241	4	38.000	674.000	1.000	1.000	1.000	1.000
2242	4	68.000	674.000	1.000	1.000	1.000	1.000
2243	6	103.000	674.500	1.000	1.500	0.667	1.000
2244	17	118.853	677.559	0.393	5.226	0.191	0.630
2245	8	254.500	675.000	0.914	2.179	0.459	0.800
2246	1	467.500	673.500	1.000	1.000	1.000	1.000
2247	6	329.000	675.500	1.000	1.500	0.667	1.000
2248	6	307.500	676.000	1.000	1.500	0.667	1.000
2249	4	696.000	676.000	1.000	1.000	1.000	1.000
2250	8	350.375	678.375	1.000	1.229	0.814	0.941
2251	2	340.000	678.500	1.000	2.000	0.500	1.000
2252	4	75.000	681.000	1.000	1.000	1.000	1.000
2253	1	285.500	680.500	1.000	1.000	1.000	1.000
2254	16	92.000	683.875	0.958	1.295	0.772	0.889
2255	2	142.000	681.500	1.000	2.000	0.500	1.000
2256	8	299.375	682.375	1.000	1.229	0.814	0.941
2257	6	947.000	682.500	1.000	1.500	0.667	1.000
2258	9	82.500	683.500	1.000	1.000	1.000	1.000
2259	4	109.000	683.000	1.000	1.000	1.000	1.000
2260	6	275.500	683.000	1.000	1.500	0.667	1.000
2261	4	314.000	684.000	1.000	1.000	1.000	1.000
2262	7	11.786	684.929	1.000	1.936	0.517	0.933
2263	10	172.000	685.700	1.000	1.384	0.723	0.909
2264	10	242.000	686.500	0.925	2.500	0.400	1.000
2265	13	327.269	685.346	0.956	1.796	0.557	0.929
2266	21	231.405	688.595	0.802	2.362	0.423	0.824
2267	4	857.000	687.000	1.000	1.000	1.000	1.000
2268	6	939.000	687.500	1.000	1.500	0.667	1.000
2269	6	99.000	688.500	1.000	1.500	0.667	1.000
2270	8	56.375	689.625	1.000	1.229	0.814	0.941
2271	4	134.000	689.000	1.000	1.000	1.000	1.000
2272	6	865.500	689.000	1.000	1.500	0.667	1.000
2273	1	982.500	688.500	1.000	1.000	1.000	1.000
2274	11	304.136	690.409	1.000	1.372	0.729	0.957
2275	4	561.000	690.000	1.000	1.000	1.000	1.000
2276	6	973.500	691.000	1.000	1.500	0.667	1.000
2277	4	66.000	692.000	1.000	1.000	1.000	1.000
2278	4	78.000	692.000	1.000	1.000	1.000	1.000
2279	11	263.591	693.136	1.000	1.372	0.729	0.957
2280	6	951.500	692.000	1.000	1.500	0.667	1.000
2281	5	294.500	693.500	0.873	2.188	0.457	0.714
2282	16	19.000	695.500	1.000	1.209	0.827	0.889
2283	4	528.000	694.000	1.000	1.000	1.000	1.000
2284	1	896.500	693.500	1.000	1.000	1.000	1.000
2285	2	142.500	695.000	1.000	2.000	0.500	1.000
2286	9	166.611	696.056	1.000	1.817	0.550	0.857
2287	1	181.500	694.500	1.000	1.000	1.000	1.000
2288	6	815.500	695.000	1.000	1.500	0.667	1.000
2289	15	49.233	698.833	0.588	3.234	0.309	0.714
2290	1	964.500	695.500	1.000	1.000	1.000	1.000
2291	4	285.000	698.000	1.000	1.000	1.000	1.000
2292	1	38.500	698.500	1.000	1.000	1.000	1.000
2293	11	253.864	699.591	1.000	1.372	0.729	0.957
2294	1	346.500	698.500	1.000	1.000	1.000	1.000
2295	1	192.500	699.500	1.000	1.000	1.000	1.000
2296	11	272.864	700.591	1.000	1.372	0.729	0.957
2297	14	63.786	701.714	0.911	1.855	0.539	0.848
2298	2	104.500	702.000	1.000	2.000	0.500	1.000
2299	6	176.000	703.500	1.000	1.500	0.667	1.000
2300	4	821.000	704.000	1.000	1.000	1.000	1.000
2301	1	892.500	703.500	1.000	1.000	1.000	1.000
2302	4	658.000	705.000	1.000	1.000	1.000	1.000
2303	1	33.500	706.500	1.000	1.000	1.000	1.000
2304	4	791.000	707.000	1.000	1.000	1.000	1.000
2305	8	281.375	708.375	1.000	1.229	0.814	0.941
2306	1	593.500	707.500	1.000	1.000	1.000	1.000
2307	6	55.500	709.000	1.000	1.500	0.667	1.000
2308	6	256.500	709.000	1.000	1.500	0.667	1.000
2309	15	45.900	711.100	1.000	1.137	0.880	0.968
2310	7	215.500	710.500	1.000	1.596	0.626	0.875
2311	4	424.000	710.000	1.000	1.000	1.000	1.000
2312	1	973.500	709.500	1.000	1.000	1.000	1.000
2313	4	11.000	711.000	1.000	1.000	1.000	1.000
2314	14	266.643	711.429	1.000	1.662	0.602	0.966
2315	4	306.000	711.000	1.000	1.000	1.000	1.000
2316	6	328.500	711.000	1.000	1.500	0.667	1.000
2317	7	347.500	711.500	1.000	1.596	0.626	0.875
2318	16	883.062	711.688	0.690	2.490	0.402	0.865
2319	11	27.864	712.591	1.000	1.372	0.729	0.957
2320	9	108.500	713.500	1.000	1.000	1.000	1.000
2321	15	82.100	714.900	1.000	1.137	0.880	0.968
2322	4	160.000	714.000	1.000	1.000	1.000	1.000
2323	8	373.625	714.375	1.000	1.229	0.814	0.941
2324	6	844.500	714.000	1.000	1.500	0.667	1.000
2325	10	67.300	717.000	1.000	1.327	0.753	0.909
2326	9	93.500	716.500	1.000	1.000	1.000	1.000
2327	8	124.625	717.375	1.000	1.229	0.814	0.941
2328	6	201.000	717.500	1.000	1.500	0.667	1.000
2329	4	338.000	717.000	1.000	1.000	1.000	1.000
2330	1	929.500	716.500	1.000	1.000	1.000	1.000
2331	6	938.000	717.500	1.000	1.500	0.667	1.000
2332	1	984.500	716.500	1.000	1.000	1.000	1.000
2333	6	357.000	718.500	1.000	1.500	0.667	1.000
2334	4	187.000	719.000	1.000	1.000	1.000	1.000
2335	10	45.200	720.700	1.000	1.559	0.641	0.909
2336	8	223.625	720.625	1.000	1.229	0.814	0.941
2337	3	314.500	719.500	0.967	3.000	0.333	1.000
2338	4	530.000	720.000	1.000	1.000	1.000	1.000
2339	1	871.500	719.500	1.000	1.000	1.000	1.000
2340	4	134.000	721.000	1.000	1.000	1.000	1.000
2341	4	326.000	721.000	1.000	1.000	1.000	1.000
2342	2	876.000	720.500	1.000	2.000	0.500	1.000
2343	4	330.000	722.000	1.000	1.000	1.000	1.000
2344	4	141.000	724.000	1.000	1.000	1.000	1.000
2345	6	214.000	724.500	1.000	1.500	0.667	1.000
2346	4	922.000	724.000	1.000	1.000	1.000	1.000
2347	20	58.100	726.150	0.925	1.766	0.566	0.909
2348	4	1013.000	725.000	1.000	1.000	1.000	1.000
2349	10	80.000	727.500	0.925	2.500	0.400	1.000
2350	8	93.375	727.375	1.000	1.229	0.814	0.941
2351	6	104.500	728.000	1.000	1.500	0.667	1.000
2352	9	123.500	728.500	1.000	1.000	1.000	1.000
2353	4	336.000	728.000	1.000	1.000	1.000	1.000
2354	4	422.000	729.000	1.000	1.000	1.000	1.000
2355	1	871.500	728.500	1.000	1.000	1.000	1.000
2356	4	786.000	730.000	1.000	1.000	1.000	1.000
2357	1	926.500	729.500	1.000	1.000	1.000	1.000
2358	4	47.000	731.000	1.000	1.000	1.000	1.000
2359	1	165.500	730.500	1.000	1.000	1.000	1.000
2360	7	223.214	731.071	0.943	1.936	0.517	0.933
2361	4	233.000	731.000	1.000	1.000	1.000	1.000
2362	15	30.367	732.967	0.976	1.759	0.569	0.882
2363	6	17.500	733.000	1.000	1.500	0.667	1.000
2364	19	65.342	734.079	0.853	2.025	0.494	0.809
2365	3	136.833	732.833	1.000	1.464	0.683	0.857
2366	1	412.500	733.500	1.000	1.000	1.000	1.000
2367	11	287.500	735.227	0.659	2.639	0.379	0.815
2368	1	322.500	734.500	1.000	1.000	1.000	1.000
2369	3	938.500	734.500	0.967	3.000	0.333	1.000
2370	1	1013.500	734.500	1.000	1.000	1.000	1.000
2371	6	74.000	736.500	1.000	1.500	0.667	1.000
2372	8	953.000	736.000	1.000	2.000	0.500	1.000
2373	4	157.000	738.000	1.000	1.000	1.000	1.000
2374	1	586.500	737.500	1.000	1.000	1.000	1.000
2375	4	899.000	738.000	1.000	1.000	1.000	1.000
2376	1	930.500	738.500	1.000	1.000	1.000	1.000
2377	4	143.000	740.000	1.000	1.000	1.000	1.000
2378	8	316.375	741.625	1.000	1.229	0.814	0.941
2379	5	911.100	741.700	1.000	1.553	0.644	0.909
2380	8	991.375	741.375	1.000	1.229	0.814	0.941
2381	12	35.583	742.750	0.967	1.756	0.570	0.889
2382	8	203.625	742.375	1.000	1.229	0.814	0.941
2383	4	829.000	742.000	1.000	1.000	1.000	1.000
2384	6	849.500	742.000	1.000	1.500	0.667	1.000
2385	4	1002.000	742.000	1.000	1.000	1.000	1.000
2386	11	59.864	743.409	1.000	1.372	0.729	0.957
2387	9	191.722	742.944	0.832	2.386	0.419	0.947
2388	4	353.000	743.000	1.000	1.000	1.000	1.000
2389	7	47.500	744.500	1.000	1.596	0.626	0.875
2390	9	170.944	744.611	1.000	1.817	0.550	0.857
2391	1	92.500	744.500	1.000	1.000	1.000	1.000
2392	23	284.804	746.717	1.000	1.314	0.761	0.885
2393	2	379.500	745.000	1.000	2.000	0.500	1.000
2394	1	453.500	744.500	1.000	1.000	1.000	1.000
2395	1	874.500	744.500	1.000	1.000	1.000	1.000
2396	1	470.500	745.500	1.000	1.000	1.000	1.000
2397	6	936.500	746.000	1.000	1.500	0.667	1.000
2398	6	948.500	746.000	1.000	1.500	0.667	1.000
2399	16	72.750	748.875	0.857	1.951	0.513	0.821
2400	4	308.000	748.000	1.000	1.000	1.000	1.000
2401	19	241.500	750.500	1.000	1.679	0.596	0.905
2402	7	463.500	749.500	1.000	1.596	0.626	0.875
2403	4	646.000	749.000	1.000	1.000	1.000	1.000
2404	4	916.000	749.000	1.000	1.000	1.000	1.000
2405	6	83.000	750.500	1.000	1.500	0.667	1.000
2406	11	116.864	750.591	1.000	1.372	0.729	0.957
2407	4	148.000	750.000	1.000	1.000	1.000	1.000
2408	4	210.000	750.000	1.000	1.000	1.000	1.000
2409	6	775.500	750.000	1.000	1.500	0.667	1.000
2410	8	62.375	751.625	1.000	1.229	0.814	0.941
2411	4	103.000	751.000	1.000	1.000	1.000	1.000
2412	9	181.500	751.500	1.000	1.000	1.000	1.000
2413	8	941.625	752.625	1.000	1.229	0.814	0.941
2414	4	953.000	753.000	1.000	1.000	1.000	1.000
2415	1	293.500	753.500	1.000	1.000	1.000	1.000
2416	4	27.000	755.000	1.000	1.000	1.000	1.000
2417	4	961.000	755.000	1.000	1.000	1.000	1.000
2418	6	46.000	756.500	1.000	1.500	0.667	1.000
2419	15	129.100	756.700	0.898	2.021	0.495	0.909
2420	8	332.375	756.375	1.000	1.229	0.814	0.941
2421	11	365.136	756.591	1.000	1.372	0.729	0.957
2422	1	415.500	755.500	1.000	1.000	1.000	1.000
2423	14	109.857	757.786	1.000	1.239	0.807	0.933
2424	17	219.441	758.853	0.941	1.977	0.506	0.971
2425	3	316.500	756.500	0.967	3.000	0.333	1.000
2426	3	683.500	757.500	0.809	3.000	0.333	1.000
2427	4	209.000	758.000	1.000	1.000	1.000	1.000
2428	8	278.625	758.625	1.000	1.229	0.814	0.941
2429	1	384.500	757.500	1.000	1.000	1.000	1.000
2430	8	979.375	759.375	1.000	1.229	0.814	0.941
2431	4	78.000	760.000	1.000	1.000	1.000	1.000
2432	4	90.000	760.000	1.000	1.000	1.000	1.000
2433	15	262.900	760.900	1.000	1.137	0.880	0.968
2434	4	146.000	761.000	1.000	1.000	1.000	1.000
2435	1	946.500	760.500	1.000	1.000	1.000	1.000
2436	16	182.000	763.500	0.958	2.001	0.500	0.941
2437	4	39.000	764.000	1.000	1.000	1.000	1.000
2438	6	408.500	764.000	1.000	1.500	0.667	1.000
2439	1	789.500	763.500	1.000	1.000	1.000	1.000
2440	1	876.500	763.500	1.000	1.000	1.000	1.000
2441	1	19.500	764.500	1.000	1.000	1.000	1.000
2442	1	104.500	764.500	1.000	1.000	1.000	1.000
2443	1	168.500	764.500	1.000	1.000	1.000	1.000
2444	3	333.833	765.167	1.000	1.464	0.683	0.857
2445	5	966.300	764.900	1.000	1.553	0.644	0.909
2446	2	154.500	767.000	1.000	2.000	0.500	1.000
2447	7	383.500	767.500	1.000	1.596	0.626	0.875
2448	1	273.500	767.500	1.000	1.000	1.000	1.000
2449	13	368.654	768.192	0.646	2.488	0.402	0.812
2450	4	60.000	769.000	1.000	1.000	1.000	1.000
2451	9	74.500	769.500	1.000	1.000	1.000	1.000
2452	1	253.500	768.500	1.000	1.000	1.000	1.000
2453	4	690.000	769.000	1.000	1.000	1.000	1.000
2454	4	109.000	770.000	1.000	1.000	1.000	1.000
2455	4	159.000	770.000	1.000	1.000	1.000	1.000
2456	9	208.500	770.500	1.000	1.000	1.000	1.000
2457	6	100.500	771.000	1.000	1.500	0.667	1.000
2458	10	51.500	773.000	1.000	1.551	0.645	0.909
2459	4	415.000	772.000	1.000	1.000	1.000	1.000
2460	1	665.500	771.500	1.000	1.000	1.000	1.000
2461	4	776.000	772.000	1.000	1.000	1.000	1.000
2462	7	941.500	772.500	1.000	1.596	0.626	0.875
2463	6	289.000	773.500	1.000	1.500	0.667	1.000
2464	10	392.000	773.500	1.000	1.551	0.645	0.909
2465	4	926.000	773.000	1.000	1.000	1.000	1.000
2466	6	880.667	773.833	0.916	2.237	0.447	0.857
2467	9	188.500	775.500	1.000	1.000	1.000	1.000
2468	10	299.300	775.800	1.000	1.559	0.641	0.909
2469	10	143.000	776.500	1.000	1.551	0.645	0.909
2470	10	69.300	778.000	1.000	1.327	0.753	0.909
2471	1	111.500	776.500	1.000	1.000	1.000	1.000
2472	10	983.000	777.500	1.000	1.551	0.645	0.909
2473	4	95.000	778.000	1.000	1.000	1.000	1.000
2474	14	152.357	778.429	1.000	1.662	0.602	0.966
2475	6	197.500	778.000	1.000	1.500	0.667	1.000
2476	10	60.500	780.000	1.000	1.551	0.645	0.909
2477	4	178.000	779.000	1.000	1.000	1.000	1.000
2478	1	692.500	778.500	1.000	1.000	1.000	1.000
2479	4	13.000	780.000	1.000	1.000	1.000	1.000
2480	1	27.500	779.500	1.000	1.000	1.000	1.000
2481	4	123.000	780.000	1.000	1.000	1.000	1.000
2482	6	49.500	782.000	1.000	1.500	0.667	1.000
2483	1	212.500	781.500	1.000	1.000	1.000	1.000
2484	18	167.389	783.556	0.895	2.403	0.416	0.923
2485	12	131.833	785.833	1.000	1.651	0.606	0.889
2486	6	254.500	785.000	1.000	1.500	0.667	1.000
2487	1	337.500	784.500	1.000	1.000	1.000	1.000
2488	1	944.500	784.500	1.000	1.000	1.000	1.000
2489	6	115.000	786.500	1.000	1.500	0.667	1.000
2490	6	183.500	786.000	1.000	1.500	0.667	1.000
2491	1	308.500	785.500	1.000	1.000	1.000	1.000
2492	8	69.375	787.375	1.000	1.229	0.814	0.941
2493	9	1002.056	787.389	1.000	1.817	0.550	0.857
2494	3	81.500	787.500	0.967	3.000	0.333	1.000
2495	12	203.167	788.833	1.000	1.651	0.606	0.889
2496	9	274.056	789.389	1.000	1.817	0.550	0.857
2497	15	12.367	791.367	0.804	2.199	0.455	0.789
2498	6	288.000	790.500	1.000	1.500	0.667	1.000
2499	11	99.409	792.136	1.000	1.372	0.729	0.957
2500	4	242.000	791.000	1.000	1.000	1.000	1.000
2501	1	339.500	791.500	1.000	1.000	1.000	1.000
2502	21	171.500	793.595	0.538	3.436	0.291	0.792
2503	1	163.500	793.500	1.000	1.000	1.000	1.000
2504	8	332.000	795.000	1.000	2.000	0.500	1.000
2505	4	364.000	794.000	1.000	1.000	1.000	1.000
2506	1	937.500	793.500	1.000	1.000	1.000	1.000
2507	1	796.500	794.500	1.000	1.000	1.000	1.000
2508	8	892.000	795.000	1.000	2.000	0.500	1.000
2509	14	89.214	797.000	1.000	1.020	0.981	0.933
2510	8	115.625	796.625	1.000	1.229	0.814	0.941
2511	4	875.000	796.000	1.000	1.000	1.000	1.000
2512	6	19.000	797.500	1.000	1.500	0.667	1.000
2513	4	199.000	797.000	1.000	1.000	1.000	1.000
2514	4	385.000	797.000	1.000	1.000	1.000	1.000
2515	1	145.500	797.500	1.000	1.000	1.000	1.000
2516	4	211.000	798.000	1.000	1.000	1.000	1.000
2517	5	964.300	797.900	1.000	1.553	0.644	0.909
2518	2	58.000	798.500	1.000	2.000	0.500	1.000
2519	1	184.500	798.500	1.000	1.000	1.000	1.000
2520	1	244.500	798.500	1.000	1.000	1.000	1.000
2521	8	296.625	800.375	1.000	1.229	0.814	0.941
2522	1	1007.500	799.500	1.000	1.000	1.000	1.000
2523	6	309.000	801.500	1.000	1.500	0.667	1.000
2524	1	955.500	800.500	1.000	1.000	1.000	1.000
2525	4	11.000	802.000	1.000	1.000	1.000	1.000
2526	10	99.700	802.500	1.000	1.236	0.809	0.909
2527	4	905.000	802.000	1.000	1.000	1.000	1.000
2528	3	28.833	803.167	1.000	1.464	0.683	0.857
2529	4	228.000	803.000	1.000	1.000	1.000	1.000
2530	1	283.500	802.500	1.000	1.000	1.000	1.000
2531	13	135.885	804.885	1.000	1.159	0.863	0.897
2532	11	171.136	804.591	1.000	1.372	0.729	0.957
2533	6	237.000	804.500	1.000	1.500	0.667	1.000
2534	6	411.000	804.500	1.000	1.500	0.667	1.000
2535	2	792.000	803.500	1.000	2.000	0.500	1.000
2536	2	123.000	804.500	1.000	2.000	0.500	1.000
2537	2	192.500	805.000	1.000	2.000	0.500	1.000
2538	1	877.500	804.500	1.000	1.000	1.000	1.000
2539	4	926.000	805.000	1.000	1.000	1.000	1.000
2540	4	272.000	807.000	1.000	1.000	1.000	1.000
2541	6	285.000	807.500	1.000	1.500	0.667	1.000
2542	8	935.625	807.625	1.000	1.229	0.814	0.941
2543	6	948.000	808.500	1.000	1.500	0.667	1.000
2544	6	318.000	809.500	1.000	1.500	0.667	1.000
2545	1	963.500	808.500	1.000	1.000	1.000	1.000
2546	1	328.500	809.500	1.000	1.000	1.000	1.000
2547	9	246.500	811.500	1.000	1.000	1.000	1.000
2548	1	45.500	811.500	1.000	1.000	1.000	1.000
2549	4	103.000	812.000	1.000	1.000	1.000	1.000
2550	13	180.500	812.500	1.000	1.735	0.576	0.929
2551	11	761.864	812.591	1.000	1.372	0.729	0.957
2552	10	1004.000	812.500	1.000	1.551	0.645	0.909
2553	9	91.500	813.500	1.000	1.000	1.000	1.000
2554	1	197.500	812.500	1.000	1.000	1.000	1.000
2555	4	351.000	813.000	1.000	1.000	1.000	1.000
2556	3	909.167	812.833	1.000	1.464	0.683	0.857
2557	2	265.000	813.500	1.000	2.000	0.500	1.000
2558	8	850.625	814.625	1.000	1.229	0.814	0.941
2559	4	957.000	814.000	1.000	1.000	1.000	1.000
2560	9	1013.167	815.500	0.606	3.273	0.306	0.857
2561	13	132.500	815.885	0.922	2.125	0.471	0.839
2562	5	788.100	815.700	1.000	1.553	0.644	0.909
2563	1	832.500	814.500	1.000	1.000	1.000	1.000
2564	6	75.000	816.500	1.000	1.500	0.667	1.000
2565	11	279.864	816.409	1.000	1.372	0.729	0.957
2566	4	860.000	816.000	1.000	1.000	1.000	1.000
